Time,Consumption Meter E (Wh),Consumption Meter P (W),Inv1 Eac (Wh),Inv1 Pac (W)
02/14/2024 19:00,"542","449.199","",""
02/14/2024 20:00,"309","271.0434","0","0"
02/14/2024 21:00,"238","226.1559","",""
02/14/2024 22:00,"201","195.0598","",""
02/14/2024 23:00,"199","195.1494","",""
02/15/2024 00:00,"197","190.325","",""
02/15/2024 01:00,"173","169.6164","",""
02/15/2024 02:00,"173","169.8086","",""
02/15/2024 03:00,"172","170.8728","",""
02/15/2024 04:00,"401","475.4979","",""
02/15/2024 05:00,"520","588.6663","",""
02/15/2024 06:00,"478","475.3472","0","0"
02/15/2024 07:00,"570","518.0721","73","80.9595"
02/15/2024 08:00,"1607","1751.3981","346","354.039"
02/15/2024 09:00,"1617","1728.5095","424","430.644"
02/15/2024 10:00,"1153","928.0739","2706","2799.3149"
02/15/2024 11:00,"393","333.2573","3684","3633.365"
02/15/2024 12:00,"274","310.7874","3547","3704.7942"
02/15/2024 13:00,"381","365.9652","3138","2873.3845"
02/15/2024 14:00,"237","319.9006","2088","2020.1509"
02/15/2024 15:00,"226","220.9132","914","887.8013"
02/15/2024 16:00,"175","171.8174","306","281.669"
02/15/2024 17:00,"444","654.3594","75","67.2492"
02/15/2024 18:00,"485","455.0719","0","0"
02/15/2024 19:00,"482","452.591","",""
02/15/2024 20:00,"729","743.0478","0","0"
02/15/2024 21:00,"730","701.1351","",""
02/15/2024 22:00,"209","210.474","",""
02/15/2024 23:00,"211","207.3609","",""
02/16/2024 00:00,"210","200.1773","",""
02/16/2024 01:00,"206","208.9482","",""
02/16/2024 02:00,"204","196.8483","",""
02/16/2024 03:00,"203","215.985","",""
02/16/2024 04:00,"332","333.3471","",""
02/16/2024 05:00,"229","229.701","",""
02/16/2024 06:00,"186","179.247","0","0"
02/16/2024 07:00,"1475","1588.0503","87","98.7926"
02/16/2024 08:00,"741","783.6215","548","578.45"
02/16/2024 09:00,"556","583.5231","1093","1110.9098"
02/16/2024 10:00,"321","414.6045","1894","1937.6426"
02/16/2024 11:00,"178","171.4733","2286","2305.9617"
02/16/2024 12:00,"176","171.407","2101","2101.8398"
02/16/2024 13:00,"177","171.1168","1708","1699.2876"
02/16/2024 14:00,"501","491.7545","1497","1479.9915"
02/16/2024 15:00,"346","291.7461","1025","1003.851"
02/16/2024 16:00,"369","505.2704","496","481.1733"
02/16/2024 17:00,"523","745.9005","108","95.4308"
02/16/2024 18:00,"515","430.1468","0","0"
02/16/2024 19:00,"330","298.3538","0","0"
02/16/2024 20:00,"383","356.9187","",""
02/16/2024 21:00,"202","196.7566","",""
02/16/2024 22:00,"175","172.7605","",""
02/16/2024 23:00,"176","171.6552","",""
02/17/2024 00:00,"175","171.2113","",""
02/17/2024 01:00,"169","171.2268","",""
02/17/2024 02:00,"174","167.3517","",""
02/17/2024 03:00,"188","186.1639","",""
02/17/2024 04:00,"200","198.2449","",""
02/17/2024 05:00,"183","179.738","0","0"
02/17/2024 06:00,"183","185.0832","",""
02/17/2024 07:00,"1317","1280.9285","67","80.7774"
02/17/2024 08:00,"785","809.8633","465","492.964"
02/17/2024 09:00,"726","631.1267","1232","1268.9193"
02/17/2024 10:00,"465","697.881","2706","2707.9993"
02/17/2024 11:00,"657","671.8478","3111","3107.1445"
02/17/2024 12:00,"954","1188.9888","2886","2835.9268"
02/17/2024 13:00,"1170","1138.6338","2407","2409.8823"
02/17/2024 14:00,"178","322.9821","2001","1932.563"
02/17/2024 15:00,"174","190.8064","1311","1301.0405"
02/17/2024 16:00,"343","414.6656","446","417.2283"
02/17/2024 17:00,"641","726.0103","137","128.8442"
02/17/2024 18:00,"463","532.843","0","0"
02/17/2024 19:00,"1089","1132.2883","",""
02/17/2024 20:00,"783","868.0434","0","0"
02/17/2024 21:00,"430","377.1378","",""
02/17/2024 22:00,"221","213.3121","",""
02/17/2024 23:00,"219","211.1036","",""
02/18/2024 00:00,"217","211.255","",""
02/18/2024 01:00,"217","211.2166","",""
02/18/2024 02:00,"213","211.4582","",""
02/18/2024 03:00,"498","419.7266","",""
02/18/2024 04:00,"632","556.7974","",""
02/18/2024 05:00,"602","510.3072","",""
02/18/2024 06:00,"983","1170.4288","0","0"
02/18/2024 07:00,"1632","1615.9071","108","122.9438"
02/18/2024 08:00,"1591","1508.0192","579","599.1646"
02/18/2024 09:00,"876","901.1898","1196","1229.9136"
02/18/2024 10:00,"883","919.4133","1879","1906.3607"
02/18/2024 11:00,"1076","888.1456","2312","2339.6313"
02/18/2024 12:00,"357","328.1887","2587","2611.3145"
02/18/2024 13:00,"378","368.3821","2517","2516.5984"
02/18/2024 14:00,"495","443.8913","1864","1849.1732"
02/18/2024 15:00,"356","376.2557","1255","1228.5326"
02/18/2024 16:00,"610","778.7529","638","616.3611"
02/18/2024 17:00,"651","636.3057","164","143.4593"
02/18/2024 18:00,"580","490.402","0","0"
02/18/2024 19:00,"966","1056.0029","",""
02/18/2024 20:00,"275","252.3967","0","0"
02/18/2024 21:00,"212","212.9181","",""
02/18/2024 22:00,"161","158.3516","",""
02/18/2024 23:00,"162","159.8079","",""
02/19/2024 00:00,"466","392.1732","",""
02/19/2024 01:00,"496","612.9247","",""
02/19/2024 02:00,"618","584.9736","",""
02/19/2024 03:00,"676","727.4162","",""
02/19/2024 04:00,"672","801.7178","",""
02/19/2024 05:00,"718","699.4524","",""
02/19/2024 06:00,"743","708.3972","0","0"
02/19/2024 07:00,"1392","1172.4812","14","18.516"
02/19/2024 08:00,"1618","1689.3379","125","127.7361"
02/19/2024 09:00,"1147","990.8888","317","341.1091"
02/19/2024 10:00,"880","846.2988","3222","3361.1021"
02/19/2024 11:00,"316","301.4932","4029","4034.9224"
02/19/2024 12:00,"279","183.0357","3968","3956.4761"
02/19/2024 13:00,"193","189.0627","3435","3396.2808"
02/19/2024 14:00,"405","412.816","2215","2147.3372"
02/19/2024 15:00,"246","249.9357","852","843.0999"
02/19/2024 16:00,"333","349.9425","309","283.1089"
02/19/2024 17:00,"242","257.859","89","83.3559"
02/19/2024 18:00,"492","333.5072","0","0"
02/19/2024 19:00,"447","449.4597","",""
02/19/2024 20:00,"256","256.4496","0","0"
02/19/2024 21:00,"219","213.7832","",""
02/19/2024 22:00,"187","182.8496","",""
02/19/2024 23:00,"181","189.5891","",""
02/20/2024 00:00,"321","282.4385","",""
02/20/2024 01:00,"466","395.112","",""
02/20/2024 02:00,"514","415.2336","",""
02/20/2024 03:00,"708","731.3681","",""
02/20/2024 04:00,"702","861.5048","",""
02/20/2024 05:00,"715","499.3284","",""
02/20/2024 06:00,"741","709.4076","0","0"
02/20/2024 07:00,"1968","2110.0266","28","29.6978"
02/20/2024 08:00,"2143","2173.0708","153","158.0541"
02/20/2024 09:00,"1976","1704.0897","389","425.5954"
02/20/2024 10:00,"1500","1633.653","3312","3431.042"
02/20/2024 11:00,"523","576.6252","3998","4002.4688"
02/20/2024 12:00,"407","365.3177","3515","3502.7776"
02/20/2024 13:00,"390","355.9405","3144","3040.6609"
02/20/2024 14:00,"320","303.3255","2088","2014.001"
02/20/2024 15:00,"383","304.7754","1230","1177.3822"
02/20/2024 16:00,"312","305.0851","623","604.6034"
02/20/2024 17:00,"328","389.7993","173","155.8102"
02/20/2024 18:00,"550","484.5421","0","0"
02/20/2024 19:00,"665","644.4483","",""
02/20/2024 20:00,"374","346.767","0","0"
02/20/2024 21:00,"282","262.4423","",""
02/20/2024 22:00,"211","284.2009","",""
02/20/2024 23:00,"204","206.6066","",""
02/21/2024 00:00,"202","196.3629","",""
02/21/2024 01:00,"202","205.9717","",""
02/21/2024 02:00,"201","204.9045","",""
02/21/2024 03:00,"473","412.1954","",""
02/21/2024 04:00,"524","532.007","",""
02/21/2024 05:00,"839","787.1453","",""
02/21/2024 06:00,"559","541.8705","0","0"
02/21/2024 07:00,"1875","2210.1929","39","44.8295"
02/21/2024 08:00,"2383","2814.8054","180","184.0855"
02/21/2024 09:00,"1217","1077.8529","499","566.4195"
02/21/2024 10:00,"880","941.2486","3343","3418.6106"
02/21/2024 11:00,"429","378.6875","3959","3963.594"
02/21/2024 12:00,"314","221.2613","3917","3908.0222"
02/21/2024 13:00,"244","181.8806","3412","3375.1199"
02/21/2024 14:00,"187","170.5557","2296","2237.022"
02/21/2024 15:00,"176","170.5298","1035","985.0884"
02/21/2024 16:00,"198","194.3374","339","312.4659"
02/21/2024 17:00,"431","397.1144","102","93.2882"
02/21/2024 18:00,"562","429.7769","0","0"
02/21/2024 19:00,"825","779.4871","",""
02/21/2024 20:00,"733","786.2911","0","0"
02/21/2024 21:00,"201","194.4821","",""
02/21/2024 22:00,"181","192.751","",""
02/21/2024 23:00,"173","171.8941","",""
02/22/2024 00:00,"174","160.9449","",""
02/22/2024 01:00,"173","170.3274","",""
02/22/2024 02:00,"209","174.1851","",""
02/22/2024 03:00,"183","180.6435","",""
02/22/2024 04:00,"180","179.2317","",""
02/22/2024 05:00,"955","1178.1685","",""
02/22/2024 06:00,"807","799.4622","0","0"
02/22/2024 07:00,"1890","1854.8586","209","218.4028"
02/22/2024 08:00,"1336","1282.6147","582","601.207"
02/22/2024 09:00,"884","850.101","888","927.6117"
02/22/2024 10:00,"573","699.2596","3125","3237.6372"
02/22/2024 11:00,"360","297.6551","3752","3763.3677"
02/22/2024 12:00,"389","374.4076","3501","3484.4331"
02/22/2024 13:00,"323","249.8913","2699","2742.6831"
02/22/2024 14:00,"339","334.5153","2185","2182.6038"
02/22/2024 15:00,"235","252.9659","1238","1187.7053"
02/22/2024 16:00,"185","180.039","597","590.2061"
02/22/2024 17:00,"307","385.6592","158","142.3228"
02/22/2024 18:00,"432","452.4844","0","0"
02/22/2024 19:00,"528","523.9656","",""
02/22/2024 20:00,"618","601.9656","0","0"
02/22/2024 21:00,"341","296.0835","",""
02/22/2024 22:00,"217","222.361","",""
02/22/2024 23:00,"211","201.6805","",""
02/23/2024 00:00,"203","201.472","",""
02/23/2024 01:00,"204","208.7362","",""
02/23/2024 02:00,"219","226.7199","",""
02/23/2024 03:00,"223","219.1332","",""
02/23/2024 04:00,"214","218.716","",""
02/23/2024 05:00,"207","206.2201","",""
02/23/2024 06:00,"352","466.6328","0","0"
02/23/2024 07:00,"401","397.7948","1","1.3585"
02/23/2024 08:00,"438","409.0522","53","56.7415"
02/23/2024 09:00,"762","651.8022","77","78.3695"
02/23/2024 10:00,"780","795.3715","224","228.009"
02/23/2024 11:00,"252","244.1117","418","417.8311"
02/23/2024 12:00,"1351","1336.3743","949","964.8969"
02/23/2024 13:00,"621","539.8391","611","585.1389"
02/23/2024 14:00,"474","650.3918","410","403.7819"
02/23/2024 15:00,"453","437.1679","267","260.1877"
02/23/2024 16:00,"518","468.2442","213","217.3977"
02/23/2024 17:00,"317","297.8624","222","211.0622"
02/23/2024 18:00,"484","547.2435","0","0"
02/23/2024 19:00,"611","619.5148","",""
02/23/2024 20:00,"366","343.7911","0","0"
02/23/2024 21:00,"256","251.588","",""
02/23/2024 22:00,"184","182.5239","",""
02/23/2024 23:00,"170","162.2636","",""
02/24/2024 00:00,"173","171.0162","",""
02/24/2024 01:00,"175","170.4645","",""
02/24/2024 02:00,"162","173.451","",""
02/24/2024 03:00,"178","177.3698","",""
02/24/2024 04:00,"487","416.6058","",""
02/24/2024 05:00,"473","495.9055","",""
02/24/2024 06:00,"435","473.2882","0","0"
02/24/2024 07:00,"1907","1464.2167","42","48.9807"
02/24/2024 08:00,"1026","1018.8503","180","184.0541"
02/24/2024 09:00,"954","864.7172","756","843.691"
02/24/2024 10:00,"584","677.7739","2949","2932.0017"
02/24/2024 11:00,"238","216.6185","2824","2800.8384"
02/24/2024 12:00,"181","182.3598","1941","1897.6111"
02/24/2024 13:00,"468","470.9981","887","899.5353"
02/24/2024 14:00,"326","301.7529","1999","1935.217"
02/24/2024 15:00,"175","167.2385","1592","1680.2096"
02/24/2024 16:00,"422","385.9037","459","414.5772"
02/24/2024 17:00,"1626","1714.5807","51","41.3506"
02/24/2024 18:00,"1237","1306.9044","0","0"
02/24/2024 19:00,"2026","2033.3192","",""
02/24/2024 20:00,"1041","933.5249","0","0"
02/24/2024 21:00,"804","844.7852","",""
02/24/2024 22:00,"198","184.8582","",""
02/24/2024 23:00,"183","179.2308","",""
02/25/2024 00:00,"184","189.3802","",""
02/25/2024 01:00,"183","188.1254","",""
02/25/2024 02:00,"333","403.6566","",""
02/25/2024 03:00,"473","404.7144","",""
02/25/2024 04:00,"494","505.3235","",""
02/25/2024 05:00,"659","621.4446","",""
02/25/2024 06:00,"931","792.5079","0","0"
02/25/2024 07:00,"1299","1192.2511","65","73.0701"
02/25/2024 08:00,"1542","1516.2446","249","251.4752"
02/25/2024 09:00,"789","710.6322","678","771.0869"
02/25/2024 10:00,"744","605.8297","3378","3440.5344"
02/25/2024 11:00,"296","272.0292","4084","4098.7173"
02/25/2024 12:00,"405","301.9265","4043","3980.8003"
02/25/2024 13:00,"232","246.2878","3527","3488.7974"
02/25/2024 14:00,"213","211.7028","2376","2307.8789"
02/25/2024 15:00,"181","178.8737","1048","1029.1654"
02/25/2024 16:00,"285","255.4749","400","370.9708"
02/25/2024 17:00,"403","416.6178","134","124.4033"
02/25/2024 18:00,"236","230.8441","0","0"
02/25/2024 19:00,"330","273.4319","",""
02/25/2024 20:00,"483","397.2727","0","0"
02/25/2024 21:00,"248","243.7085","",""
02/25/2024 22:00,"186","186.3045","",""
02/25/2024 23:00,"179","173.3813","",""
02/26/2024 00:00,"186","182.0434","",""
02/26/2024 01:00,"189","275.2316","",""
02/26/2024 02:00,"537","507.9753","",""
02/26/2024 03:00,"471","486.6068","",""
02/26/2024 04:00,"443","379.4539","",""
02/26/2024 05:00,"486","527.0689","",""
02/26/2024 06:00,"319","366.9482","0","0"
02/26/2024 07:00,"1125","830.5029","79","86.0368"
02/26/2024 08:00,"325","327.8341","414","446.0561"
02/26/2024 09:00,"445","411.7074","893","912.9937"
02/26/2024 10:00,"237","207.241","1873","2090.7593"
02/26/2024 11:00,"202","189.506","1768","2100.2571"
02/26/2024 12:00,"165","160.2996","2982","3104.8289"
02/26/2024 13:00,"174","169.8074","3236","3278.5957"
02/26/2024 14:00,"357","481.1758","2003","1972.0137"
02/26/2024 15:00,"309","404.2","1504","1389.324"
02/26/2024 16:00,"254","229.804","435","405.7196"
02/26/2024 17:00,"206","209.3072","188","174.2574"
02/26/2024 18:00,"435","606.5549","0","0"
02/26/2024 19:00,"1044","848.3939","",""
02/26/2024 20:00,"957","1012.1913","0","0"
02/26/2024 21:00,"308","309.2112","",""
02/26/2024 22:00,"190","183.8508","",""
02/26/2024 23:00,"173","171.47","",""
02/27/2024 00:00,"183","185.0366","",""
02/27/2024 01:00,"185","182.4489","",""
02/27/2024 02:00,"184","182.314","",""
02/27/2024 03:00,"185","184.3818","",""
02/27/2024 04:00,"189","191.5049","",""
02/27/2024 05:00,"191","184.1581","",""
02/27/2024 06:00,"194","203.4753","0","0"
02/27/2024 07:00,"724","577.9764","95","108.9427"
02/27/2024 08:00,"294","296.1354","583","595.6293"
02/27/2024 09:00,"379","377.5036","684","683.4214"
02/27/2024 10:00,"341","319.7478","888","884.6901"
02/27/2024 11:00,"1204","912.6058","661","686.2316"
02/27/2024 12:00,"952","725.1468","532","527.1572"
02/27/2024 13:00,"574","621.4008","178","170.0717"
02/27/2024 14:00,"404","516.4744","193","200.8977"
02/27/2024 15:00,"432","388.3323","119","110.7117"
02/27/2024 16:00,"592","516.3024","182","173.0993"
02/27/2024 17:00,"394","459.3584","65","62.2647"
02/27/2024 18:00,"577","525.8256","0","0"
02/27/2024 19:00,"491","470.6855","0","0"
02/27/2024 20:00,"374","374.0372","",""
02/27/2024 21:00,"774","810.9584","",""
02/27/2024 22:00,"827","751.358","",""
02/27/2024 23:00,"475","521.1581","",""
02/28/2024 00:00,"281","282.4352","",""
02/28/2024 01:00,"268","213.1516","",""
02/28/2024 02:00,"207","212.6336","",""
02/28/2024 03:00,"294","281.1364","",""
02/28/2024 04:00,"204","201.2914","",""
02/28/2024 05:00,"188","192.27","0","0"
02/28/2024 06:00,"283","273.7681","0","0"
02/28/2024 07:00,"418","490.0203","65","72.9473"
02/28/2024 08:00,"652","909.4292","248","248.5557"
02/28/2024 09:00,"280","277.0039","278","293.8825"
02/28/2024 10:00,"291","294.9249","671","664.9233"
02/28/2024 11:00,"244","233.5937","678","657.7153"
02/28/2024 12:00,"183","179.1615","429","453.8725"
02/28/2024 13:00,"184","178.4396","574","581.0056"
02/28/2024 14:00,"304","217.767","866","838.3181"
02/28/2024 15:00,"265","245.6661","447","449.9529"
02/28/2024 16:00,"468","555.982","96","95.2116"
02/28/2024 17:00,"231","223.3757","61","55.3413"
02/28/2024 18:00,"209","202.9417","0","0"
02/28/2024 19:00,"397","373.2944","0","0"
02/28/2024 20:00,"327","315.2924","",""
02/28/2024 21:00,"254","248.2333","",""
02/28/2024 22:00,"182","176.6011","",""
02/28/2024 23:00,"173","173.8097","",""
02/29/2024 00:00,"178","171.2476","",""
02/29/2024 01:00,"175","172.5095","",""
02/29/2024 02:00,"178","183.9887","",""
02/29/2024 03:00,"186","182.1814","",""
02/29/2024 04:00,"177","177.579","",""
02/29/2024 05:00,"183","188.3775","0","0"
02/29/2024 06:00,"689","705.6528","0","0"
02/29/2024 07:00,"430","482.4394","219","239.7034"
02/29/2024 08:00,"822","843.0627","421","416.5341"
02/29/2024 09:00,"1009","1012.0082","843","910.4453"
02/29/2024 10:00,"1032","1384.299","3023","3170.9775"
02/29/2024 11:00,"432","487.146","3809","3955.8889"
02/29/2024 12:00,"182","184.1869","3554","3566.5408"
02/29/2024 13:00,"181","173.0332","2952","2979.5847"
02/29/2024 14:00,"590","509.1212","2249","2223.7329"
02/29/2024 15:00,"262","256.0306","1495","1468.0784"
02/29/2024 16:00,"270","273.5802","727","693.4349"
02/29/2024 17:00,"409","502.7659","197","177.8554"
02/29/2024 18:00,"383","381.7583","0","0"
02/29/2024 19:00,"899","977.4255","",""
02/29/2024 20:00,"763","676.7494","0","0"
02/29/2024 21:00,"222","214.8436","",""
02/29/2024 22:00,"183","184.1683","",""
02/29/2024 23:00,"182","182.6096","",""
03/01/2024 00:00,"177","173.1039","",""
03/01/2024 01:00,"301","373.103","",""
03/01/2024 02:00,"335","385.888","",""
03/01/2024 03:00,"608","639.0518","",""
03/01/2024 04:00,"578","520.0818","",""
03/01/2024 05:00,"510","517.3046","",""
03/01/2024 06:00,"648","697.4368","0","0"
03/01/2024 07:00,"1016","985.2098","119","139.6181"
03/01/2024 08:00,"1122","1139.2811","547","560.0563"
03/01/2024 09:00,"1032","977.9885","805","879.558"
03/01/2024 10:00,"877","957.8529","1230","1070.0753"
03/01/2024 11:00,"620","687.1462","852","828.24"
03/01/2024 12:00,"814","751.0508","1354","1399.8578"
03/01/2024 13:00,"390","393.5443","1039","1015.9631"
03/01/2024 14:00,"337","279.2852","671","659.2825"
03/01/2024 15:00,"1043","770.4637","325","314.4817"
03/01/2024 16:00,"579","696.903","124","119.03"
03/01/2024 17:00,"325","278.4456","30","24.7649"
03/01/2024 18:00,"443","368.3669","0","0"
03/01/2024 19:00,"912","909.3968","0","0"
03/01/2024 20:00,"342","325.1609","",""
03/01/2024 21:00,"319","340.4229","",""
03/01/2024 22:00,"244","217.4237","",""
03/01/2024 23:00,"193","196.6947","",""
03/02/2024 00:00,"192","184.3517","",""
03/02/2024 01:00,"192","186.7085","",""
03/02/2024 02:00,"208","201.394","",""
03/02/2024 03:00,"206","201.366","",""
03/02/2024 04:00,"202","196.035","",""
03/02/2024 05:00,"186","194.5826","0","0"
03/02/2024 06:00,"266","318.1225","0","0"
03/02/2024 07:00,"830","885.1385","3","2.2978"
03/02/2024 08:00,"595","598.504","508","562.1622"
03/02/2024 09:00,"258","249.1538","908","907.8232"
03/02/2024 10:00,"429","477.9892","1139","1161.3403"
03/02/2024 11:00,"318","208.0478","1444","1487.5461"
03/02/2024 12:00,"177","173.467","2644","2843.6379"
03/02/2024 13:00,"175","174.0571","2787","2659.332"
03/02/2024 14:00,"531","517.3538","2418","2351.6431"
03/02/2024 15:00,"184","198.1522","1017","987.3376"
03/02/2024 16:00,"694","820.1846","353","328.7385"
03/02/2024 17:00,"308","321.1281","124","117.8531"
03/02/2024 18:00,"233","223.5814","1","1.2111"
03/02/2024 19:00,"402","511.0534","",""
03/02/2024 20:00,"406","417.1415","0","0"
03/02/2024 21:00,"327","312.5278","",""
03/02/2024 22:00,"205","211.5142","",""
03/02/2024 23:00,"185","185.8073","",""
03/03/2024 00:00,"187","177.1693","",""
03/03/2024 01:00,"189","185.3992","",""
03/03/2024 02:00,"190","195.1762","",""
03/03/2024 03:00,"314","293.5212","",""
03/03/2024 04:00,"322","311.6454","",""
03/03/2024 05:00,"336","298.7455","",""
03/03/2024 06:00,"348","312.633","0","0"
03/03/2024 07:00,"687","578.1279","152","163.0516"
03/03/2024 08:00,"544","416.5215","429","443.5628"
03/03/2024 09:00,"404","326.6119","784","823.7853"
03/03/2024 10:00,"1393","1475.1276","1254","1273.3672"
03/03/2024 11:00,"913","654.9423","2479","2457.969"
03/03/2024 12:00,"181","182.5055","1768","1767.7625"
03/03/2024 13:00,"600","943.2328","2370","2271.8181"
03/03/2024 14:00,"316","297.5736","2165","2109.502"
03/03/2024 15:00,"240","241.9791","1718","1692.5516"
03/03/2024 16:00,"213","213.965","727","701.0388"
03/03/2024 17:00,"338","422.8205","309","283.8849"
03/03/2024 18:00,"375","365.9747","13","15.0461"
03/03/2024 19:00,"925","874.7822","",""
03/03/2024 20:00,"794","773.5515","0","0"
03/03/2024 21:00,"290","221.7008","",""
03/03/2024 22:00,"215","209.7373","",""
03/03/2024 23:00,"206","210.5945","",""
03/04/2024 00:00,"211","205.736","",""
03/04/2024 01:00,"209","203.7873","",""
03/04/2024 02:00,"203","198.9152","",""
03/04/2024 03:00,"203","198.7677","",""
03/04/2024 04:00,"211","206.8434","",""
03/04/2024 05:00,"205","201.7589","",""
03/04/2024 06:00,"199","208.489","0","0"
03/04/2024 07:00,"331","297.5758","137","151.5349"
03/04/2024 08:00,"1418","1656.8566","479","483.2595"
03/04/2024 09:00,"291","233.8257","1197","1206.3485"
03/04/2024 10:00,"416","492.5624","1910","2014.7623"
03/04/2024 11:00,"262","391.1461","2927","3014.6582"
03/04/2024 12:00,"201","191.1552","3381","3406.9421"
03/04/2024 13:00,"422","460.1921","2217","2095.5327"
03/04/2024 14:00,"307","216.1802","1131","1130.7258"
03/04/2024 15:00,"378","345.0932","1089","1073.6823"
03/04/2024 16:00,"258","215.0975","615","600.5583"
03/04/2024 17:00,"181","170.5762","196","174.7073"
03/04/2024 18:00,"317","309.4148","0","0"
03/04/2024 19:00,"480","441.3929","",""
03/04/2024 20:00,"1159","1218.0248","0","0"
03/04/2024 21:00,"549","571.1003","",""
03/04/2024 22:00,"949","896.4189","",""
03/04/2024 23:00,"704","733.5554","",""
03/05/2024 00:00,"519","493.664","",""
03/05/2024 01:00,"517","503.9652","",""
03/05/2024 02:00,"412","385.4471","",""
03/05/2024 03:00,"295","279.6913","",""
03/05/2024 04:00,"289","289.3436","",""
03/05/2024 05:00,"211","206.1665","",""
03/05/2024 06:00,"256","281.8004","0","0"
03/05/2024 07:00,"427","486.0484","64","71.3973"
03/05/2024 08:00,"631","458.4219","274","281.7436"
03/05/2024 09:00,"358","385.1345","414","425.2281"
03/05/2024 10:00,"490","488.5959","720","713.8675"
03/05/2024 11:00,"293","258.6464","717","718.1172"
03/05/2024 12:00,"197","187.2701","801","819.6904"
03/05/2024 13:00,"205","189.5887","1928","2027.7084"
03/05/2024 14:00,"216","273.7947","2172","2106.2998"
03/05/2024 15:00,"516","507.0668","1311","1276.5894"
03/05/2024 16:00,"332","274.954","762","742.3972"
03/05/2024 17:00,"559","556.2127","230","209.1266"
03/05/2024 18:00,"489","554.0916","0","0"
03/05/2024 19:00,"1060","1309.2924","",""
03/05/2024 20:00,"792","779.9474","0","0"
03/05/2024 21:00,"434","383.4876","",""
03/05/2024 22:00,"229","221.3581","",""
03/05/2024 23:00,"222","217.3412","",""
03/06/2024 00:00,"222","226.0631","",""
03/06/2024 01:00,"225","216.3986","",""
03/06/2024 02:00,"224","217.3709","",""
03/06/2024 03:00,"223","216.9832","",""
03/06/2024 04:00,"220","216.3628","",""
03/06/2024 05:00,"222","217.0764","",""
03/06/2024 06:00,"213","210.6369","0","0"
03/06/2024 07:00,"745","854.7029","54","61.069"
03/06/2024 08:00,"373","350.3234","233","241.5887"
03/06/2024 09:00,"425","436.0566","508","525.1595"
03/06/2024 10:00,"576","511.6496","573","552.2604"
03/06/2024 11:00,"335","296.462","517","511.7373"
03/06/2024 12:00,"397","458.6898","319","326.2494"
03/06/2024 13:00,"273","278.0188","262","250.7352"
03/06/2024 14:00,"271","247.9212","98","101.4432"
03/06/2024 15:00,"197","192.5172","737","733.6049"
03/06/2024 16:00,"195","192.9482","485","468.5962"
03/06/2024 17:00,"280","278.3324","90","82.6134"
03/06/2024 18:00,"455","451.4479","0","0"
03/06/2024 19:00,"727","839.2366","0","0"
03/06/2024 20:00,"371","372.7419","",""
03/06/2024 21:00,"242","260.2928","",""
03/06/2024 22:00,"191","180.8563","",""
03/06/2024 23:00,"189","180.0673","",""
03/07/2024 00:00,"190","185.9451","",""
03/07/2024 01:00,"195","199.4795","",""
03/07/2024 02:00,"194","192.8157","",""
03/07/2024 03:00,"201","204.929","",""
03/07/2024 04:00,"207","213.6723","",""
03/07/2024 05:00,"374","376.7067","0","0"
03/07/2024 06:00,"215","227.4384","0","0"
03/07/2024 07:00,"326","343.6472","97","103.9051"
03/07/2024 08:00,"619","427.1137","167","171.7119"
03/07/2024 09:00,"234","234.082","511","561.0464"
03/07/2024 10:00,"246","184.769","3155","2928.7068"
03/07/2024 11:00,"392","473.6686","3757","3997.3831"
03/07/2024 12:00,"456","474.8849","1513","1422.9166"
03/07/2024 13:00,"230","271.4638","2077","1856.6387"
03/07/2024 14:00,"212","213.1496","1497","1490.8124"
03/07/2024 15:00,"294","288.7499","1026","959.0971"
03/07/2024 16:00,"594","561.8204","564","533.1102"
03/07/2024 17:00,"477","503.5086","102","96.7753"
03/07/2024 18:00,"666","613.327","9","12.51"
03/07/2024 19:00,"503","481.6003","",""
03/07/2024 20:00,"410","500.855","0","0"
03/07/2024 21:00,"857","956.0999","",""
03/07/2024 22:00,"734","750.5774","",""
03/07/2024 23:00,"199","201.5685","",""
03/08/2024 00:00,"200","201.8084","",""
03/08/2024 01:00,"206","200.5453","",""
03/08/2024 02:00,"241","254.2933","",""
03/08/2024 03:00,"293","295.0986","",""
03/08/2024 04:00,"209","210.0441","",""
03/08/2024 05:00,"204","189.0261","",""
03/08/2024 06:00,"194","205.2711","1","6.5161"
03/08/2024 07:00,"607","654.9068","232","240.9772"
03/08/2024 08:00,"252","245.776","557","589.293"
03/08/2024 09:00,"307","364.5421","1394","1409.3251"
03/08/2024 10:00,"458","412.8052","2350","2338.5271"
03/08/2024 11:00,"235","226.4964","2672","2653.9841"
03/08/2024 12:00,"350","426.9474","3913","3806.4067"
03/08/2024 13:00,"372","247.1483","3408","3216.5942"
03/08/2024 14:00,"230","240.3329","2077","2048.8906"
03/08/2024 15:00,"286","267.7176","955","923.5348"
03/08/2024 16:00,"328","339.6736","351","331.5979"
03/08/2024 17:00,"257","247.7588","59","53.4048"
03/08/2024 18:00,"263","257.5821","0","0"
03/08/2024 19:00,"264","271.9902","",""
03/08/2024 20:00,"336","395.7532","0","0"
03/08/2024 21:00,"449","350.0959","",""
03/08/2024 22:00,"246","249.0021","",""
03/08/2024 23:00,"205","199.8248","",""
03/09/2024 00:00,"202","199.5508","",""
03/09/2024 01:00,"290","312.7935","",""
